,index,Series,Country,Year,Value
7102,BIH,Gross ODA BMZ (in US$),Bosnia and Herzegovina,2018,11037933.0
7103,BWA,Gross ODA BMZ (in US$),Botswana,2018,530647.0
7104,BRA,Gross ODA BMZ (in US$),Brazil,2018,60915008.0
7105,BFA,Gross ODA BMZ (in US$),Burkina Faso,2018,49546404.0
7106,BDI,Gross ODA BMZ (in US$),Burundi,2018,25228354.0
7108,KHM,Gross ODA BMZ (in US$),Cambodia,2018,41843921.0
7109,CMR,Gross ODA BMZ (in US$),Cameroon,2018,56845805.99999999
7110,CAF,Gross ODA BMZ (in US$),Central African Republic,2018,16773888.000000002
7111,TCD,Gross ODA BMZ (in US$),Chad,2018,32749818.000000004
7112,CHN,Gross ODA BMZ (in US$),China (People's Republic of),2018,15614267.999999998
7113,COL,Gross ODA BMZ (in US$),Colombia,2018,39321859.0
7114,COG,Gross ODA BMZ (in US$),Congo,2018,164050.0
7115,CRI,Gross ODA BMZ (in US$),Costa Rica,2018,2289964.9999999995
7116,CUB,Gross ODA BMZ (in US$),Cuba,2018,1047578.0
7117,CIV,Gross ODA BMZ (in US$),Côte d'Ivoire,2018,11975324.0
7118,PRK,Gross ODA BMZ (in US$),Democratic People's Republic of Korea,2018,1261657.9999999998
7119,COD,Gross ODA BMZ (in US$),Democratic Republic of the Congo,2018,86889492.99999999
7120,DJI,Gross ODA BMZ (in US$),Djibouti,2018,289394.0
7121,DOM,Gross ODA BMZ (in US$),Dominican Republic,2018,4694746.000000001
7122,ECU,Gross ODA BMZ (in US$),Ecuador,2018,36912173.0
7123,EGY,Gross ODA BMZ (in US$),Egypt,2018,140031382.0
7124,SLV,Gross ODA BMZ (in US$),El Salvador,2018,9675752.0
7125,ERI,Gross ODA BMZ (in US$),Eritrea,2018,3687564.0
7126,SWZ,Gross ODA BMZ (in US$),Eswatini,2018,468620.99999999994
7127,ETH,Gross ODA BMZ (in US$),Ethiopia,2018,131156580.0
7128,FJI,Gross ODA BMZ (in US$),Fiji,2018,2513597.9999999995
7129,GMB,Gross ODA BMZ (in US$),Gambia,2018,661347.0000000001
7130,GEO,Gross ODA BMZ (in US$),Georgia,2018,11355062.999999998
7131,GHA,Gross ODA BMZ (in US$),Ghana,2018,55912917.0
7132,GTM,Gross ODA BMZ (in US$),Guatemala,2018,25051670.0
7133,GIN,Gross ODA BMZ (in US$),Guinea,2018,17360932.0
7134,GNB,Gross ODA BMZ (in US$),Guinea-Bissau,2018,258468.0
7136,HTI,Gross ODA BMZ (in US$),Haiti,2018,16010561.0
7137,HND,Gross ODA BMZ (in US$),Honduras,2018,15048617.0
7138,IND,Gross ODA BMZ (in US$),India,2018,101656873.00000001
7139,IDN,Gross ODA BMZ (in US$),Indonesia,2018,60888797.0
7140,IRN,Gross ODA BMZ (in US$),Iran,2018,365868.0
7141,IRQ,Gross ODA BMZ (in US$),Iraq,2018,317476479.0
7142,JOR,Gross ODA BMZ (in US$),Jordan,2018,198161295.0
7144,KEN,Gross ODA BMZ (in US$),Kenya,2018,52299411.0
7145,XKX,Gross ODA BMZ (in US$),Kosovo,2018,29338480.0
7146,KGZ,Gross ODA BMZ (in US$),Kyrgyzstan,2018,29626470.999999996
7147,LAO,Gross ODA BMZ (in US$),Lao People's Democratic Republic,2018,33109995.0
7148,LBN,Gross ODA BMZ (in US$),Lebanon,2018,207698334.0
7149,LSO,Gross ODA BMZ (in US$),Lesotho,2018,1081485.0
7150,LBR,Gross ODA BMZ (in US$),Liberia,2018,33089408.0
7151,LBY,Gross ODA BMZ (in US$),Libya,2018,28396519.0
7152,MDG,Gross ODA BMZ (in US$),Madagascar,2018,49678926.0
7153,MWI,Gross ODA BMZ (in US$),Malawi,2018,56699516.00000001
7154,MYS,Gross ODA BMZ (in US$),Malaysia,2018,212781.00000000003
7155,MLI,Gross ODA BMZ (in US$),Mali,2018,97010436.0
7156,MRT,Gross ODA BMZ (in US$),Mauritania,2018,24302716.0
7157,MEX,Gross ODA BMZ (in US$),Mexico,2018,36879201.0
7159,MDA,Gross ODA BMZ (in US$),Moldova,2018,8087161.999999999
7160,MNG,Gross ODA BMZ (in US$),Mongolia,2018,24518373.999999996
7161,MNE,Gross ODA BMZ (in US$),Montenegro,2018,1004503.9999999999
7162,MAR,Gross ODA BMZ (in US$),Morocco,2018,41406832.0
7163,MOZ,Gross ODA BMZ (in US$),Mozambique,2018,70847333.0
7164,MMR,Gross ODA BMZ (in US$),Myanmar,2018,49652054.99999999
7165,NAM,Gross ODA BMZ (in US$),Namibia,2018,41171959.0
7166,NPL,Gross ODA BMZ (in US$),Nepal,2018,37635084.0
7167,NIC,Gross ODA BMZ (in US$),Nicaragua,2018,10160872.000000002
7168,NER,Gross ODA BMZ (in US$),Niger,2018,89078467.99999999
7169,NGA,Gross ODA BMZ (in US$),Nigeria,2018,85089850.99999999
7170,MKD,Gross ODA BMZ (in US$),North Macedonia,2018,429462.99999999994
7171,PAK,Gross ODA BMZ (in US$),Pakistan,2018,70176134.0
7172,PAN,Gross ODA BMZ (in US$),Panama,2018,193815.0
7173,PNG,Gross ODA BMZ (in US$),Papua New Guinea,2018,2745717.9999999995
7174,PRY,Gross ODA BMZ (in US$),Paraguay,2018,4449139.0
7175,PER,Gross ODA BMZ (in US$),Peru,2018,34239271.0
7176,PHL,Gross ODA BMZ (in US$),Philippines,2018,25192328.0
7177,RWA,Gross ODA BMZ (in US$),Rwanda,2018,40553929.99999999
7180,SEN,Gross ODA BMZ (in US$),Senegal,2018,42541216.00000001
7181,SRB,Gross ODA BMZ (in US$),Serbia,2018,60207750.0
7182,SLE,Gross ODA BMZ (in US$),Sierra Leone,2018,25203293.0
7183,SLB,Gross ODA BMZ (in US$),Solomon Islands,2018,360814.0
7184,SOM,Gross ODA BMZ (in US$),Somalia,2018,108935759.99999999
7185,ZAF,Gross ODA BMZ (in US$),South Africa,2018,48671962.0
7186,SSD,Gross ODA BMZ (in US$),South Sudan,2018,62734691.0
7187,LKA,Gross ODA BMZ (in US$),Sri Lanka,2018,10032717.000000002
7188,SDN,Gross ODA BMZ (in US$),Sudan,2018,39279239.0
7190,SYR,Gross ODA BMZ (in US$),Syrian Arab Republic,2018,59411564.0
7191,TJK,Gross ODA BMZ (in US$),Tajikistan,2018,29251679.0
7192,TZA,Gross ODA BMZ (in US$),Tanzania,2018,31123598.0
7193,THA,Gross ODA BMZ (in US$),Thailand,2018,1414639.0
7194,TLS,Gross ODA BMZ (in US$),Timor-Leste,2018,6384255.0
7195,TGO,Gross ODA BMZ (in US$),Togo,2018,27342113.0
7197,TUN,Gross ODA BMZ (in US$),Tunisia,2018,37856573.99999999
7199,TUR,Gross ODA BMZ (in US$),Türkiye,2018,121513437.99999999
7200,UGA,Gross ODA BMZ (in US$),Uganda,2018,45484968.0
7201,UKR,Gross ODA BMZ (in US$),Ukraine,2018,90459521.00000001
7202,UZB,Gross ODA BMZ (in US$),Uzbekistan,2018,12215573.0
7204,VEN,Gross ODA BMZ (in US$),Venezuela,2018,133080.99999999997
7205,VNM,Gross ODA BMZ (in US$),Viet Nam,2018,54122285.00000001
7206,PSE,Gross ODA BMZ (in US$),West Bank and Gaza Strip,2018,131419286.0
7207,YEM,Gross ODA BMZ (in US$),Yemen,2018,67485735.0
7208,ZMB,Gross ODA BMZ (in US$),Zambia,2018,37527571.0
7209,ZWE,Gross ODA BMZ (in US$),Zimbabwe,2018,43130432.0
7210,SOM,Population growth (annual %),Somalia,2019,3.63316490449428
7211,MYS,Population growth (annual %),Malaysia,2019,1.24151463105699
7212,CHN,Population growth (annual %),China (People's Republic of),2019,0.354740890170827
7213,IND,Population growth (annual %),India,2019,1.02531077187097
7214,NER,Population growth (annual %),Niger,2019,3.76544488542259
7215,UGA,Population growth (annual %),Uganda,2019,3.39509056427404
7216,HTI,Population growth (annual %),Haiti,2019,1.33513859245585
7217,DMA,Population growth (annual %),Dominica,2019,0.850614263332306
7218,TZA,Population growth (annual %),Tanzania,2019,3.02174626028
7219,GUY,Population growth (annual %),Guyana,2019,1.67134809737405
7220,BFA,Population growth (annual %),Burkina Faso,2019,2.70387556725288
7221,ZAF,Population growth (annual %),South Africa,2019,1.29507386292128
7222,DJI,Population growth (annual %),Djibouti,2019,1.57623975223144
7223,SSD,Population growth (annual %),South Sudan,2019,0.502203354157719
7224,JOR,Population growth (annual %),Jordan,2019,2.25750975365016
7225,DZA,Population growth (annual %),Algeria,2019,1.83944488568624
7226,STP,Population growth (annual %),Sao Tome and Principe,2019,1.52840326719874
7227,JAM,Population growth (annual %),Jamaica,2019,0.0688992221522009
7228,AFG,Population growth (annual %),Afghanistan,2019,2.90852909268743
7229,MDV,Population growth (annual %),Maldives,2019,2.96723053964137
7230,CUB,Population growth (annual %),Cuba,2019,-0.101983052203958
7231,VNM,Population growth (annual %),Viet Nam,2019,0.904491214904611
7232,AGO,Population growth (annual %),Angola,2019,3.39527779197097
7233,BGD,Population growth (annual %),Bangladesh,2019,1.1131724900167
7234,TJK,Population growth (annual %),Tajikistan,2019,2.26242493497438
7235,BDI,Population growth (annual %),Burundi,2019,3.26424857025887
7236,MUS,Population growth (annual %),Mauritius,2019,0.0322400432027594
7237,KHM,Population growth (annual %),Cambodia,2019,1.13244216195679
7238,GRD,Population growth (annual %),Grenada,2019,0.724563813014991
7239,ATG,Population growth (annual %),Antigua and Barbuda,2019,0.534443400511753
7240,BLZ,Population growth (annual %),Belize,2019,1.82301611890652
7241,MEX,Population growth (annual %),Mexico,2019,0.860265089734684
7242,EGY,Population growth (annual %),Egypt,2019,1.79400212546566
7243,CPV,Population growth (annual %),Cabo Verde,2019,1.01513458042928
7244,MAR,Population growth (annual %),Morocco,2019,1.04358412669917
7245,SLE,Population growth (annual %),Sierra Leone,2019,2.33284062492806
7246,MKD,Population growth (annual %),North Macedonia,2019,0.022971838409121
7247,TGO,Population growth (annual %),Togo,2019,2.41162991553907
7248,GAB,Population growth (annual %),Gabon,2019,2.28985536531904
7249,GMB,Population growth (annual %),Gambia,2019,2.58268676641821
7250,LAO,Population growth (annual %),Lao People's Democratic Republic,2019,1.49540481526456
7251,MNG,Population growth (annual %),Mongolia,2019,2.13999709629328
7252,ZMB,Population growth (annual %),Zambia,2019,3.00761810683645
7253,ZWE,Population growth (annual %),Zimbabwe,2019,1.98925274777043
7254,MDA,Population growth (annual %),Moldova,2019,-1.60031653578231
7255,ETH,Population growth (annual %),Ethiopia,2019,2.656010133459
7256,XKX,Population growth (annual %),Kosovo,2019,-0.457730006092952
7257,GHA,Population growth (annual %),Ghana,2019,2.08893118401294
7258,CRI,Population growth (annual %),Costa Rica,2019,0.865128346659953
7259,CIV,Population growth (annual %),Côte d'Ivoire,2019,2.53128744560298
7260,ARM,Population growth (annual %),Armenia,2019,-0.564065542556681
7261,SDN,Population growth (annual %),Sudan,2019,2.89358996893094
7262,COG,Population growth (annual %),Congo,2019,2.355238072353
7263,VCT,Population growth (annual %),Saint Vincent and the Grenadines,2019,-0.339668745500942
7264,TLS,Population growth (annual %),Timor-Leste,2019,1.46272712419968
7265,THA,Population growth (annual %),Thailand,2019,0.252691237274251
7266,SYR,Population growth (annual %),Syrian Arab Republic,2019,3.87953676012686
7267,BLR,Population growth (annual %),Belarus,2019,-0.201786600970723
7268,TUV,Population growth (annual %),Tuvalu,2019,0.834063769243882
7269,LBN,Population growth (annual %),Lebanon,2019,-2.87986589552119
7270,HND,Population growth (annual %),Honduras,2019,1.68069668453135
7271,YEM,Population growth (annual %),Yemen,2019,2.42620792944992
7272,TON,Population growth (annual %),Tonga,2019,-0.18943275806294
7273,PRK,Population growth (annual %),Democratic People's Republic of Korea,2019,0.456446820087896
7274,NPL,Population growth (annual %),Nepal,2019,1.13635160669166
7275,RWA,Population growth (annual %),Rwanda,2019,2.39079436618151
7276,COD,Population growth (annual %),Democratic Republic of the Congo,2019,3.18628838899818
7277,MOZ,Population growth (annual %),Mozambique,2019,2.88656653514774
7278,SLV,Population growth (annual %),El Salvador,2019,0.0617207329334854
7279,MLI,Population growth (annual %),Mali,2019,3.12666991376831
7280,PER,Population growth (annual %),Peru,2019,1.90972560807882
7281,GNQ,Population growth (annual %),Equatorial Guinea,2019,3.33503679402461
7282,BTN,Population growth (annual %),Bhutan,2019,0.701252583573764
7283,LCA,Population growth (annual %),Saint Lucia,2019,0.389934037054534
7284,KEN,Population growth (annual %),Kenya,2019,1.97845694844255
7285,KGZ,Population growth (annual %),Kyrgyzstan,2019,2.08787614010317
7286,NIC,Population growth (annual %),Nicaragua,2019,1.38548472522896
7287,FSM,Population growth (annual %),Micronesia,2019,0.404844283265269
7288,PNG,Population growth (annual %),Papua New Guinea,2019,2.26018781066996
7289,TKM,Population growth (annual %),Turkmenistan,2019,1.52748266915759
7290,ERI,Population growth (annual %),Eritrea,2019,1.53927354632927
7291,SUR,Population growth (annual %),Suriname,2019,1.10317898471941
7292,PAK,Population growth (annual %),Pakistan,2019,1.6079813474837
7293,PAN,Population growth (annual %),Panama,2019,1.60228973055272
7294,VEN,Population growth (annual %),Venezuela,2019,-2.90499574537726
7295,MNE,Population growth (annual %),Montenegro,2019,-0.0319870125812963
7296,MHL,Population growth (annual %),Marshall Islands,2019,-2.78025337337267
7297,BWA,Population growth (annual %),Botswana,2019,1.95085634796209
7298,PHL,Population growth (annual %),Philippines,2019,1.65518369204871
7299,TUN,Population growth (annual %),Tunisia,2019,0.969662162376028
7300,SRB,Population growth (annual %),Serbia,2019,-0.536610017822353
7301,ECU,Population growth (annual %),Ecuador,2019,1.90968326333656
7302,SWZ,Population growth (annual %),Eswatini,2019,0.788402227821078
7303,MRT,Population growth (annual %),Mauritania,2019,2.6146547551014
7304,NGA,Population growth (annual %),Nigeria,2019,2.44820069834557
7305,SLB,Population growth (annual %),Solomon Islands,2019,2.36010120913781
7306,GTM,Population growth (annual %),Guatemala,2019,1.56038604781094
7307,PLW,Population growth (annual %),Palau,2019,0.290665380719677
7308,TUR,Population growth (annual %),Türkiye,2019,0.808683227368703
7309,COM,Population growth (annual %),Comoros,2019,1.87244791212477
7310,MWI,Population growth (annual %),Malawi,2019,2.68285756018368
7311,AZE,Population growth (annual %),Azerbaijan,2019,0.846646726414021
7312,COL,Population growth (annual %),Colombia,2019,1.83074694246543
7313,ALB,Population growth (annual %),Albania,2019,-0.426007367032238
7314,LBY,Population growth (annual %),Libya,2019,1.39951441440416
7315,DOM,Population growth (annual %),Dominican Republic,2019,1.07497482890671
7316,GEO,Population growth (annual %),Georgia,2019,-0.171565740223868
7317,LBR,Population growth (annual %),Liberia,2019,1.94236198013985
7318,LKA,Population growth (annual %),Sri Lanka,2019,0.611875945764341
7319,KAZ,Population growth (annual %),Kazakhstan,2019,1.28960848954226
7320,KIR,Population growth (annual %),Kiribati,2019,1.60651238884126
7321,VUT,Population growth (annual %),Vanuatu,2019,2.36207637358082
7322,WSM,Population growth (annual %),Samoa,2019,1.04553544180183
7323,CAF,Population growth (annual %),Central African Republic,2019,2.22336107125156
7324,PSE,Population growth (annual %),West Bank and Gaza Strip,2019,2.51178246264674
7325,UKR,Population growth (annual %),Ukraine,2019,-0.530994160113763
7326,TCD,Population growth (annual %),Chad,2019,3.29458272753979
7327,IRQ,Population growth (annual %),Iraq,2019,2.36838831392184
7328,SEN,Population growth (annual %),Senegal,2019,2.69763115886709
7329,ARG,Population growth (annual %),Argentina,2019,0.993397493293046
7330,NRU,Population growth (annual %),Nauru,2019,1.72934140105098
7331,MDG,Population growth (annual %),Madagascar,2019,2.52531662828285
7332,NAM,Population growth (annual %),Namibia,2019,1.68846817343864
7333,BRA,Population growth (annual %),Brazil,2019,0.766107802084815
7334,MMR,Population growth (annual %),Myanmar,2019,0.70799909760206
7335,GNB,Population growth (annual %),Guinea-Bissau,2019,2.33629046990663
7336,IDN,Population growth (annual %),Indonesia,2019,0.937689273635294
7337,GIN,Population growth (annual %),Guinea,2019,2.5376470778001
7338,IRN,Population growth (annual %),Iran,2019,1.0995932626289
7339,PRY,Population growth (annual %),Paraguay,2019,1.33657480808218
7340,BOL,Population growth (annual %),Bolivia,2019,1.45750439141779
7341,FJI,Population growth (annual %),Fiji,2019,-0.0577971466911964
7342,UZB,Population growth (annual %),Uzbekistan,2019,1.87647016682647
7343,CMR,Population growth (annual %),Cameroon,2019,2.7748797807221
7344,LSO,Population growth (annual %),Lesotho,2019,1.25167812193172
7345,BIH,Population growth (annual %),Bosnia and Herzegovina,2019,-1.16608133465016
7346,BEN,Population growth (annual %),Benin,2019,2.88707408493347
7349,CHN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),China (People's Republic of),2019,0.1
7350,IND,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),India,2019,10.0
7352,UGA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Uganda,2019,42.2
7366,MDV,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Maldives,2019,0.0
7379,EGY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Egypt,2019,1.5
7383,MKD,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),North Macedonia,2019,2.7
7390,ZWE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Zimbabwe,2019,39.8
7391,MDA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Moldova,2019,0.0
7395,CRI,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Costa Rica,2019,1.1
7397,ARM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Armenia,2019,1.0
7402,THA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Thailand,2019,0.1
7404,BLR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Belarus,2019,0.0
7407,HND,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Honduras,2019,12.7
7415,SLV,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),El Salvador,2019,1.4
7417,PER,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Peru,2019,3.0
7422,KGZ,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Kyrgyzstan,2019,0.7
7430,PAN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Panama,2019,1.0
7433,MHL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Marshall Islands,2019,0.9
7437,SRB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Serbia,2019,2.3
7438,ECU,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Ecuador,2019,3.6
7445,TUR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Türkiye,2019,0.4
7447,MWI,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Malawi,2019,70.1
7449,COL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Colombia,2019,5.3
7450,ALB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Albania,2019,0.0
7452,DOM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Dominican Republic,2019,0.8
7453,GEO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Georgia,2019,4.8
7455,LKA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Sri Lanka,2019,1.0
7457,KIR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Kiribati,2019,1.7
7458,VUT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Vanuatu,2019,10.0
7462,UKR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Ukraine,2019,0.0
7466,ARG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Argentina,2019,0.8
7470,BRA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Brazil,2019,5.4
7473,IDN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Indonesia,2019,4.4
7475,IRN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Iran,2019,1.0
7476,PRY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Paraguay,2019,1.0
7477,BOL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Bolivia,2019,1.9
7478,FJI,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Fiji,2019,1.3
7484,SOM,Net ODA received (% of central government expense),Somalia,2019,14345450.2416485
7485,MYS,Net ODA received (% of central government expense),Malaysia,2019,-0.00462253633097681
7489,UGA,Net ODA received (% of central government expense),Uganda,2019,42.4774644262348
7494,BFA,Net ODA received (% of central government expense),Burkina Faso,2019,37.9280594994509
7495,ZAF,Net ODA received (% of central government expense),South Africa,2019,0.695112032945111
7498,JOR,Net ODA received (% of central government expense),Jordan,2019,23.0270394315678
7501,JAM,Net ODA received (% of central government expense),Jamaica,2019,3.06582916508211
7506,AGO,Net ODA received (% of central government expense),Angola,2019,0.181940952584809
7507,BGD,Net ODA received (% of central government expense),Bangladesh,2019,15.080042792745
7510,MUS,Net ODA received (% of central government expense),Mauritius,2019,0.673833060178875
7511,KHM,Net ODA received (% of central government expense),Cambodia,2019,22.6127203160957
7515,MEX,Net ODA received (% of central government expense),Mexico,2019,0.203229543096979
7518,MAR,Net ODA received (% of central government expense),Morocco,2019,2.49328546494459
7520,MKD,Net ODA received (% of central government expense),North Macedonia,2019,3.73469607369385
7521,TGO,Net ODA received (% of central government expense),Togo,2019,43.1003290062383
7522,GAB,Net ODA received (% of central government expense),Gabon,2019,5.06890345258568
7525,MNG,Net ODA received (% of central government expense),Mongolia,2019,8.53471814366853
7526,ZMB,Net ODA received (% of central government expense),Zambia,2019,18.5208601359857
7528,MDA,Net ODA received (% of central government expense),Moldova,2019,10.2929164605411
7529,ETH,Net ODA received (% of central government expense),Ethiopia,2019,50.2394874641057
7531,GHA,Net ODA received (% of central government expense),Ghana,2019,7.61280484337246
7532,CRI,Net ODA received (% of central government expense),Costa Rica,2019,0.29263174685
7533,CIV,Net ODA received (% of central government expense),Côte d'Ivoire,2019,14.2635741063882
7534,ARM,Net ODA received (% of central government expense),Armenia,2019,14.0820310121632
7536,COG,Net ODA received (% of central government expense),Congo,2019,7.58809527352284
7538,TLS,Net ODA received (% of central government expense),Timor-Leste,2019,23.0621056919012
7539,THA,Net ODA received (% of central government expense),Thailand,2019,-0.360652774056048
7541,BLR,Net ODA received (% of central government expense),Belarus,2019,1.15083080569367
